,budget,genres,id,popularity,release_date,revenue,runtime,title,vote_average,vote_count,collection_id,collection_name,release_year,returncon
1228,0,"Crime, Drama, Comedy",1554,8.843551,1986-05-01,0,107.0,Down by Law,7.2,149,,,1986,0.0
1229,8000000,"Science Fiction, Animation",149,10.888917,1988-07-16,553171,124.0,Akira,7.8,792,,,1988,0.069146375
1230,16000000,"Adventure, Action, Fantasy",8009,16.870392,1986-03-07,5900000,116.0,Highlander,6.8,642,8050.0,Highlander Collection,1986,0.36875
1231,3000000,"Crime, Drama",903,9.718713,1967-06-22,16217773,126.0,Cool Hand Luke,7.7,390,,,1967,5.405924333333333
1232,0,"Drama, Comedy, History, Romance",11673,5.0399,1990-03-28,0,137.0,Cyrano de Bergerac,6.8,131,,,1990,0.0
1233,2800000,"Comedy, Science Fiction",3034,9.339316,1974-12-15,86273333,106.0,Young Frankenstein,7.7,880,,,1974,30.811904642857144
1234,3500000,"Comedy, Drama",339,8.291886,1991-10-03,2015810,129.0,Night on Earth,7.5,165,,,1991,0.5759457142857143
1235,0,Drama,10404,7.948888,1991-12-20,0,125.0,Raise the Red Lantern,7.8,139,,,1991,0.0
1236,2000000,Comedy,914,9.241748,1940-10-15,11000000,125.0,The Great Dictator,8.1,756,,,1940,5.5
1237,2280000,"Animation, Family, Music",756,8.03796,1940-11-13,83320000,124.0,Fantasia,7.2,831,55427.0,Fantasia Collection,1940,36.54385964912281
1238,730000,Western,288,16.715935,1952-03-27,8000000,85.0,High Noon,7.6,343,,,1952,10.95890410958904
1239,0,"Crime, Drama, Mystery, Thriller",910,6.987617,1946-08-23,0,116.0,The Big Sleep,7.6,244,,,1946,0.0
1240,0,"Thriller, Comedy, Drama",2640,13.311827,1988-10-01,1108462,102.0,Heathers,7.3,387,,,1988,0.0
1241,5100000,"Science Fiction, Drama, Fantasy, Romance",16633,5.429213,1980-10-02,0,103.0,Somewhere in Time,7.1,104,,,1980,0.0
1242,15000000,"Action, Adventure, Drama, History",665,14.319743,1959-12-26,146900000,212.0,Ben-Hur,7.5,660,,,1959,9.793333333333333
1243,2500000,"Comedy, Music",11031,13.981499,1984-05-04,4736202,82.0,This Is Spinal Tap,7.6,413,,,1984,1.8944808
1244,0,"Documentary, Music",11314,8.802715,1982-06-06,1723872,87.0,Koyaanisqatsi,7.7,140,173344.0,Qatsi Collection,1982,0.0
1245,0,"Drama, Romance",15143,10.208658,1987-02-27,18553948,95.0,Some Kind of Wonderful,6.9,104,,,1987,0.0
1246,48000000,"Adventure, Action",89,14.788987,1989-05-24,474171806,127.0,Indiana Jones and the Last Crusade,7.6,3221,84.0,Indiana Jones Collection,1989,9.878579291666666
1247,0,"Comedy, Drama",10322,12.320636,1979-12-19,30177511,130.0,Being There,7.7,243,,,1979,0.0
1248,22000000,"Drama, History",783,12.383755,1982-11-30,77737889,191.0,Gandhi,7.4,730,,,1982,3.533540409090909
1249,17000000,"Comedy, Romance",10644,6.815147,1988-02-05,10006806,171.0,The Unbearable Lightness of Being,7.0,89,,,1988,0.5886356470588235
1250,3000000,"Drama, Romance",11257,6.175166,1985-12-13,20966644,117.0,A Room with a View,6.9,164,,,1985,6.9888813333333335
1251,0,"Comedy, Romance",14370,11.959887,1985-08-07,13000000,106.0,Real Genius,6.6,121,,,1985,0.0
1252,12000000,Music,12104,6.773407,1982-07-14,22244207,95.0,Pink Floyd: The Wall,7.7,363,,,1982,1.8536839166666668
1253,14400000,"War, Drama, History",625,11.460364,1984-11-02,34700291,141.0,The Killing Fields,7.5,180,,,1984,2.4097424305555557
1254,0,"Drama, Comedy",8816,4.195896,1985-12-12,0,101.0,My Life as a Dog,7.3,70,,,1985,0.0
1255,1900000,"Adventure, Science Fiction, Action",830,6.379966,1956-03-15,3250000,98.0,Forbidden Planet,7.2,238,,,1956,1.7105263157894737
1256,0,"Drama, Fantasy",2323,16.759454,1989-04-21,84431625,107.0,Field of Dreams,7.1,383,,,1989,0.0
1257,0,"Adventure, Drama",983,6.189816,1975-12-03,0,129.0,The Man Who Would Be King,7.6,148,,,1975,0.0
1258,6000000,"History, Drama, Western, Crime",642,6.714577,1969-09-23,102308889,110.0,Butch Cassidy and the Sundance Kid,7.4,659,,,1969,17.0514815
1259,1746964,Drama,655,11.635837,1984-05-19,2181987,147.0,"Paris, Texas",7.7,282,,,1984,1.2490165796204158
1260,23000000,"Thriller, Drama, Science Fiction, Action",10341,2.14652,1991-09-12,0,287.0,Until the End of the World,6.3,45,,,1991,0.0
1261,16000000,"Comedy, Romance, Drama",639,8.34322,1989-07-21,92823546,96.0,When Harry Met Sally...,7.3,974,,,1989,5.801471625
1262,0,,266022,0.005055,1996-10-18,0,86.0,I Shot a Man in Vegas,0.0,0,,,1996,0.0
1263,0,,168450,0.264398,1995-01-01,0,93.0,Parallel Sons,5.0,1,,,1995,0.0
1264,0,"Documentary, Music",30180,3.465337,1996-11-08,0,84.0,Hype!,6.8,12,,,1996,0.0
1265,0,"Family, Comedy",31388,7.378936,1996-11-08,0,93.0,Santa with Muscles,3.5,20,,,1996,0.0
1266,0,"Drama, Romance",41801,2.273475,1996-01-22,0,119.0,Female Perversions,5.4,10,,,1996,0.0
1267,0,"Drama, Action, Comedy, Crime",66034,0.768894,1996-11-08,0,93.0,Mad Dog Time,6.2,12,,,1996,0.0
1268,0,"Romance, Comedy",348138,0.028988,1996-11-08,0,90.0,Breathing Room,0.0,0,,,1996,0.0
1269,0,Documentary,96288,0.036471,1996-02-19,0,75.0,Paris Was a Woman,7.0,1,,,1996,0.0
1270,0,Comedy,61536,0.659056,1996-12-24,0,135.0,I'm Not Rappaport,6.2,8,,,1996,0.0
1271,0,"Comedy, Romance",18762,2.199462,1995-09-15,0,90.0,Blue Juice,3.6,13,,,1995,0.0
1272,0,,331367,0.001178,1996-09-05,0,0.0,Kids of Survival,0.0,0,,,1996,0.0
1273,50000000,"Science Fiction, Action, Horror",8077,17.126768,1992-05-22,159773545,114.0,Alien³,6.2,1664,8091.0,Alien Collection,1992,3.1954709
1274,10000000,"Horror, Comedy",814,13.390802,1981-08-21,31973249,97.0,An American Werewolf in London,7.2,571,,,1981,3.1973249
1275,0,Horror,41671,2.418256,1992-07-16,0,91.0,Amityville: It's About Time,4.1,21,397842.0,The Amityville Horror Collection,1992,0.0
1276,0,"Horror, Thriller",27214,7.893775,1983-11-18,6333135,105.0,Amityville 3-D,4.0,40,397842.0,The Amityville Horror Collection,1983,0.0
1277,0,Horror,52263,2.357522,1996-10-02,0,93.0,Amityville: Dollhouse,3.5,17,397842.0,The Amityville Horror Collection,1996,0.0
1278,1500000,Horror,33519,6.401828,1993-09-29,0,90.0,Amityville: A New Generation,2.8,17,397842.0,The Amityville Horror Collection,1993,0.0
1279,0,Horror,16235,12.10181,1982-09-24,12534817,104.0,Amityville II: The Possession,5.9,59,397842.0,The Amityville Horror Collection,1982,0.0
1280,0,"Drama, Horror, Thriller",11449,14.00318,1979-07-27,86432000,117.0,The Amityville Horror,6.2,192,397842.0,The Amityville Horror Collection,1979,0.0
1281,0,Horror,41848,2.416489,1989-12-01,0,91.0,The Amityville Curse,2.7,19,397842.0,The Amityville Horror Collection,1989,0.0
1282,0,Horror,25944,1.825571,1974-08-13,0,103.0,Blood for Dracula,5.8,22,,,1974,0.0
1283,5000000,"Horror, Mystery",24913,10.301342,1986-03-27,0,89.0,April Fool's Day,5.8,74,,,1986,0.0
1284,0,"Fantasy, Drama, Horror, Thriller",49126,5.862098,1977-04-06,0,113.0,Audrey Rose,5.8,34,,,1977,0.0
1285,0,"Crime, Drama, Horror, Mystery, Thriller",32076,3.321608,1987-06-09,18753438,114.0,The Believers,6.2,39,,,1987,0.0
1286,2500000,Horror,571,11.591462,1963-03-28,11403529,119.0,The Birds,7.3,959,,,1963,4.5614116
1287,240000,"Horror, Science Fiction",8851,7.079055,1958-09-12,0,86.0,The Blob,6.2,147,422193.0,The Blob Collection,1958,0.0
1288,2000000,"Science Fiction, Horror, Comedy",37843,2.232045,1980-09-01,0,92.0,Blood Beach,4.9,18,,,1980,0.0
1289,0,"Horror, Thriller",32146,3.518972,1991-08-02,0,88.0,Body Parts,5.6,24,,,1991,0.0
1290,0,"Thriller, Horror",30346,2.257383,1945-05-25,0,77.0,The Body Snatcher,6.8,47,,,1945,0.0
1291,40000000,"Romance, Horror",6114,16.777675,1992-11-13,215862692,128.0,Dracula,7.1,1087,,,1992,5.3965673
1292,393750,"Horror, Science Fiction",229,7.000417,1935-04-21,0,75.0,Bride of Frankenstein,7.4,208,218406.0,Frankenstein (Universal Series),1935,0.0
1293,0,Horror,13549,2.877095,1976-10-18,0,116.0,Burnt Offerings,6.6,58,,,1976,0.0
1294,6000000,"Drama, Horror, Thriller",9529,12.721362,1992-10-16,25792310,99.0,Candyman,6.2,303,98580.0,Candyman Collection,1992,4.298718333333333
1295,35000000,"Crime, Thriller",1598,10.302735,1991-11-15,182300000,128.0,Cape Fear,7.0,692,,,1991,5.208571428571428
1296,0,"Drama, Thriller",11349,7.583191,1962-04-12,0,105.0,Cape Fear,7.2,125,,,1962,0.0
1297,1800000,"Horror, Thriller",7340,9.277692,1976-11-03,33800000,98.0,Carrie,7.0,977,257053.0,Carrie Collection,1976,18.77777777777778
1298,0,"Drama, Fantasy, Horror, Thriller",6217,6.126046,1982-04-02,0,118.0,Cat People,6.0,97,,,1982,0.0
1299,1800000,Horror,377,13.694713,1984-11-14,25504513,91.0,A Nightmare on Elm Street,7.2,1212,8581.0,A Nightmare on Elm Street Collection,1984,14.169173888888889
1300,0,"Fantasy, Horror",653,7.435873,1922-03-15,0,94.0,Nosferatu,7.7,373,,,1922,0.0
1301,0,Horror,28198,0.952127,1988-09-15,0,97.0,Vampire in Venice,8.5,2,,,1988,0.0
1302,2800000,"Horror, Thriller",794,16.641277,1976-06-06,60922980,111.0,The Omen,7.2,485,10919.0,The Omen Collection,1976,21.75820714285714
1303,26000000,"Crime, Drama, Thriller",31640,8.409956,1996-10-03,0,101.0,Blood and Wine,5.5,34,,,1996,0.0
1304,6000000,"Crime, Drama, Thriller",8744,2.363293,1996-09-09,0,97.0,Albino Alligator,5.6,45,,,1996,0.0
1305,42000000,"Comedy, Drama, Romance",25189,4.803721,1996-11-15,0,126.0,The Mirror Has Two Faces,6.5,47,,,1996,0.0
1306,0,"Drama, Romance",145,8.558688,1996-05-13,3803298,159.0,Breaking the Waves,7.2,213,498.0,Heart of Gold Collection,1996,0.0
1307,0,"Action, Drama, Horror, Mystery, Thriller",2212,6.122067,1997-01-31,1179002,102.0,Nightwatch,6.2,104,,,1997,0.0
1308,46000000,"Science Fiction, Action, Adventure, Thriller",199,8.808497,1996-11-21,150000000,111.0,Star Trek: First Contact,7.0,671,115570.0,Star Trek: The Next Generation Collection,1996,3.260869565217391
1309,0,Drama,7863,11.664053,1996-01-21,0,105.0,Shine,7.3,136,,,1996,0.0
1310,1000000,Drama,12498,9.475693,1996-08-30,24444121,135.0,Sling Blade,7.4,236,,,1996,24.444121
1311,60000000,"Family, Comedy",9279,7.898202,1996-11-15,129832389,89.0,Jingle All the Way,5.5,583,307637.0,Jingle All the Way Collection,1996,2.16387315
1312,0,"Romance, Drama",53234,1.350133,1982-10-21,0,128.0,Identification of a Woman,5.8,15,,,1982,0.0
1313,0,"Documentary, Drama",17204,1.686358,1996-12-03,0,150.0,Paradise Lost: The Child Murders at Robin Hood Hills,7.9,38,105629.0,Paradise Lost Collection,1996,0.0
1314,40000000,"Fantasy, Drama, Comedy, Science Fiction, Romance, Family",21539,4.182641,1996-12-13,48093211,124.0,The Preacher's Wife,5.4,55,,,1996,1.202330275
1315,2535000,"Drama, Thriller",85589,0.472335,1995-09-29,0,118.0,Zero Kelvin,6.4,5,,,1995,0.0
1316,3000000,"Comedy, Drama, Romance",12709,10.879283,1996-05-09,2503829,102.0,Ridicule,7.4,30,,,1996,0.8346096666666667
1317,25000000,"Drama, History",20539,9.412825,1996-11-27,0,124.0,The Crucible,6.7,134,,,1996,0.0
1318,54000000,"Comedy, Family",11674,11.470748,1996-11-17,320689294,103.0,101 Dalmatians,5.6,722,124916.0,101 Dalmatians (Live-Action) Collection,1996,5.93869062962963
1319,0,Drama,199512,0.521422,1951-06-08,0,0.0,The Forbidden Christ,5.5,2,,,1951,0.0
1320,0,"Drama, Mystery",64900,0.318366,1994-05-18,0,112.0,I Can't Sleep,5.0,1,,,1994,0.0
1321,70000000,"Action, Thriller",1573,18.785984,1990-07-02,240031094,124.0,Die Hard 2,6.6,1920,1570.0,Die Hard Collection,1990,3.4290156285714284
1322,35000000,"Science Fiction, Adventure, Mystery",152,8.277765,1979-12-06,139000000,132.0,Star Trek: The Motion Picture,6.2,541,151.0,Star Trek: The Original Series Collection,1979,3.9714285714285715
1323,27000000,"Science Fiction, Action, Adventure, Thriller",174,5.90057,1991-12-05,96900000,113.0,Star Trek VI: The Undiscovered Country,6.7,421,151.0,Star Trek: The Original Series Collection,1991,3.588888888888889
1324,30000000,"Science Fiction, Action, Adventure, Thriller",172,12.308007,1989-06-09,70200000,107.0,Star Trek V: The Final Frontier,5.6,384,151.0,Star Trek: The Original Series Collection,1989,2.34
1325,12000000,"Action, Adventure, Science Fiction, Thriller",154,7.160236,1982-06-03,96800000,113.0,Star Trek II: The Wrath of Khan,7.3,688,151.0,Star Trek: The Original Series Collection,1982,8.066666666666666
1326,18000000,"Science Fiction, Action, Adventure, Thriller",157,6.197298,1984-05-31,87000000,105.0,Star Trek III: The Search for Spock,6.4,443,151.0,Star Trek: The Original Series Collection,1984,4.833333333333333
1327,24000000,"Science Fiction, Adventure",168,12.596956,1986-11-25,133000000,119.0,Star Trek IV: The Voyage Home,6.9,490,151.0,Star Trek: The Original Series Collection,1986,5.541666666666667
1328,80000000,"Action, Fantasy",364,15.001681,1992-06-19,280000000,126.0,Batman Returns,6.6,1706,120794.0,Batman Collection,1992,3.5
1329,13000000,"Crime, Action, Adventure, Drama, Western",11967,9.905174,1988-08-12,44726644,107.0,Young Guns,6.6,262,9329.0,Young Guns Collection,1988,3.440511076923077
1330,20000000,"Western, Adventure",9086,11.977636,1990-08-01,0,132.0,Young Guns II,6.3,165,9329.0,Young Guns Collection,1990,0.0
1331,6000000,Romance,621,7.854899,1978-07-07,181813770,110.0,Grease,7.2,1633,86083.0,Grease Collection,1978,30.302295
1332,13200000,"Comedy, Drama, Family, Music, Romance",9037,14.202364,1982-06-11,15171476,115.0,Grease 2,4.9,185,86083.0,Grease Collection,1982,1.1493542424242424
1333,12000000,"Action, Thriller",10173,5.845712,1990-10-05,46044400,94.0,Marked for Death,5.6,100,,,1990,3.8370333333333333
1334,0,"Action, Science Fiction, Thriller",55687,0.782292,1996-11-29,0,77.0,Adrenalin: Fear the Rush,3.9,19,,,1996,0.0
1335,0,Drama,168535,0.757322,1996-09-11,0,97.0,The Substance of Fire,6.0,1,,,1996,0.0
1336,35000000,"Action, Thriller",8845,9.918269,1992-10-08,156563139,103.0,Under Siege,6.1,405,112399.0,Under Siege Collection,1992,4.473232542857143
1337,0,"Action, Western",46681,0.83621,1958-09-01,0,80.0,Terror in a Texas Town,7.1,13,,,1958,0.0
1338,7000000,"Horror, Thriller, Adventure",578,19.726114,1975-06-18,470654000,124.0,Jaws,7.5,2628,2366.0,The Jaws Collection,1975,67.23628571428571
1339,20000000,"Horror, Thriller",579,11.21306,1978-06-16,187884007,116.0,Jaws 2,5.9,412,2366.0,The Jaws Collection,1978,9.39420035
1340,20500000,"Thriller, Horror",17692,16.603041,1983-03-16,87987055,99.0,Jaws 3-D,4.2,266,2366.0,The Jaws Collection,1983,4.2920514634146345
1341,0,"Comedy, Drama",17795,3.863894,1996-12-20,0,101.0,My Fellow Americans,6.3,46,,,1996,0.0
1342,70000000,"Comedy, Fantasy, Science Fiction",75,15.63424,1996-12-12,101371017,106.0,Mars Attacks!,6.1,1544,,,1996,1.4481573857142858
1343,3000000,"Drama, Comedy",13891,2.225234,1996-12-13,153155,104.0,Citizen Ruth,6.8,27,,,1996,0.05105166666666667
1344,50000000,"Comedy, Drama, Romance",9390,11.807601,1996-12-06,273552592,139.0,Jerry Maguire,6.7,941,,,1996,5.47105184
1345,6000000,"Comedy, Crime",378,14.011415,1987-03-01,29180280,94.0,Raising Arizona,7.2,548,,,1987,4.86338
1346,0,"Comedy, Drama",10896,6.477975,1987-03-06,0,112.0,Tin Men,6.8,38,,,1987,0.0
1347,0,"Comedy, Crime, Drama",2322,7.207325,1992-09-09,105232691,126.0,Sneakers,6.7,301,,,1992,0.0
1348,0,Drama,41240,1.403309,1996-12-15,0,97.0,Bastard Out of Carolina,7.3,19,,,1996,0.0
1349,0,"Drama, Romance",26949,2.369637,1996-12-18,0,113.0,In Love and War,6.0,28,,,1996,0.0
1350,23000000,Drama,9819,5.307984,1996-12-18,12803305,98.0,Marvin's Room,6.6,130,,,1996,0.5566654347826087
1351,0,Drama,49799,0.016374,1996-12-19,0,96.0,Somebody Is Waiting,0.0,0,,,1996,0.0
1352,0,"History, Drama",31908,15.50082,1996-12-20,0,130.0,Ghosts of Mississippi,6.2,40,,,1996,0.0
1353,0,"Drama, Crime",46027,1.626239,1996-10-22,0,113.0,Night Falls on Manhattan,6.6,24,,,1996,0.0
1354,12000000,"Animation, Comedy",3179,8.855685,1996-12-15,0,81.0,Beavis and Butt-Head Do America,6.5,169,,,1996,0.0
1355,0,"Drama, Thriller",1802,3.095894,1995-08-30,0,111.0,La Cérémonie,7.0,40,,,1995,0.0
1356,14000000,"Crime, Horror, Mystery",4232,13.326443,1996-12-20,173046663,111.0,Scream,7.0,1520,2602.0,Scream Collection,1996,12.360475928571429
1357,40000000,"Action, Adventure, Drama, History, Romance, War",9361,15.228794,1992-09-25,75505856,112.0,The Last of the Mohicans,7.1,747,,,1992,1.8876464
1358,0,"Comedy, Drama, Fantasy",2928,9.473162,1996-12-25,119718203,105.0,Michael,5.5,174,,,1996,0.0
1359,0,"Drama, Romance, Family, Comedy",30285,8.399114,1996-12-25,0,129.0,The Evening Star,5.8,18,,,1996,0.0
1360,0,Drama,10549,9.994088,1996-12-25,0,242.0,Hamlet,7.3,118,,,1996,0.0
1361,0,"Drama, History",58102,0.332582,1996-12-25,0,112.0,Some Mother's Son,7.0,6,,,1996,0.0
1362,1300000,"Drama, Romance",18451,7.94599,1996-12-20,0,106.0,The Whole Wide World,6.4,9,,,1996,0.0
1363,0,Comedy,27265,7.860965,1996-12-25,0,104.0,Mother,6.8,19,,,1996,0.0
1364,0,"Romance, Crime, Drama",49935,0.365078,1996-08-21,0,117.0,Thieves,7.0,5,,,1996,0.0
1365,55000000,"History, Drama, Music",8818,6.709803,1996-12-14,141047179,134.0,Evita,5.9,122,,,1996,2.564494163636364
1366,0,"Drama, Romance",36758,4.13905,1996-10-18,3692836,144.0,The Portrait of a Lady,6.3,46,,,1996,0.0
1367,0,"Adventure, Drama",36040,10.177086,1971-07-01,0,95.0,Walkabout,7.4,111,,,1971,0.0
1368,0,"Documentary, Music",74239,0.330752,1996-02-15,0,127.0,Message to Love: The Isle of Wight Festival,6.4,4,,,1996,0.0
1369,0,"Action, Drama, Mystery, Thriller, Crime",9415,8.428986,1997-04-18,25804707,107.0,Murder at 1600,5.8,130,,,1997,0.0
1370,500000,"Drama, Thriller, Documentary, Romance, Foreign",55146,0.001202,1995-08-29,0,113.0,Hearts and Minds,0.0,0,,,1995,0.0
1371,0,"Crime, Drama, TV Movie",303693,0.064513,1996-08-25,0,94.0,Inside,0.0,1,,,1996,0.0
1372,0,"Comedy, Romance",12145,11.036729,1997-01-24,9381260,93.0,Fierce Creatures,6.0,95,,,1997,0.0
1373,0,"Action, Adventure, Comedy, Family, Romance",42424,1.034602,1997-01-24,0,98.0,Zeus & Roxanne,4.2,16,,,1997,0.0
1374,55000000,"Action, Thriller, Crime",34314,5.304043,1997-01-09,11466088,100.0,Turbulence,5.2,63,166379.0,Turbulence Collection,1997,0.20847432727272727
1375,0,Drama,2892,0.775616,1995-09-09,0,105.0,Angel Baby,7.7,3,,,1995,0.0
1376,0,"Action, Adventure, Comedy, Crime, Drama, Thriller",9404,9.206356,1996-02-10,21890845,107.0,First Strike,6.5,101,269098.0,Police Story Collection,1996,0.0
1377,0,"Drama, Action, Comedy, Thriller",85242,0.005555,1996-06-01,0,95.0,Underworld,6.0,1,,,1996,0.0
1378,0,"Action, Comedy",9622,12.16305,1997-01-17,0,88.0,Beverly Hills Ninja,5.5,176,,,1997,0.0
1379,55000000,"Action, Adventure, Comedy, Crime, Thriller",8860,10.519481,1997-01-16,31987563,117.0,Metro,5.3,136,,,1997,0.5815920545454546
1380,0,"Horror, Thriller, Science Fiction",197537,0.935473,1994-05-28,0,0.0,The Machine,4.5,2,,,1994,0.0
1381,0,"Drama, Romance",66597,0.462729,1980-11-21,0,103.0,Falling in Love Again,6.1,4,,,1980,0.0
1382,0,Drama,14832,15.975485,1993-02-20,322975,105.0,The Cement Garden,7.2,23,,,1993,0.0
1383,116000000,"Action, Adventure, Thriller",9619,7.240753,1997-02-07,178127760,108.0,Dante's Peak,5.8,445,,,1997,1.5355841379310344
1384,0,Comedy,40506,0.576741,1997-01-01,0,105.0,Meet Wally Sparks,5.3,10,,,1997,0.0
1385,0,"Action, Comedy",31000,3.941294,1993-03-05,0,96.0,Amos & Andrew,5.0,47,,,1993,0.0
1386,0,"Comedy, Drama, Romance",4104,10.597116,1993-04-16,23202734,98.0,Benny & Joon,6.9,220,,,1993,0.0
1387,8000000,"Drama, Romance",26306,2.93818,1997-01-24,589304,106.0,Prefontaine,6.7,21,,,1997,0.073663
1388,0,Documentary,203829,0.001688,1996-11-21,0,90.0,A Tickle in the Heart,0.0,0,,,1996,0.0
1389,0,"Drama, Comedy, Romance, Foreign",43775,0.496315,1995-01-01,0,105.0,Guantanamera,8.0,3,,,1995,0.0
1390,0,"Action, Comedy, Romance",14908,2.705804,1997-04-18,4529843,108.0,McHale's Navy,4.4,27,393564.0,McHale's Navy Collection,1997,0.0
1391,0,"Music, Drama, Comedy",784,13.947867,1996-05-05,5770254,105.0,Kolya,7.5,46,,,1996,0.0
1392,0,"Crime, Drama, Comedy",12489,10.575081,1997-01-29,0,91.0,Gridlock'd,6.8,55,,,1997,0.0
1393,0,Documentary,168283,0.001177,1996-11-29,0,72.0,Fire on the Mountain,0.0,0,,,1996,0.0
1394,0,"Music, Comedy",16448,8.130999,1996-01-31,0,84.0,Waiting for Guffman,7.4,66,,,1996,0.0
1395,0,"Drama, War",55936,1.015881,1996-03-15,0,99.0,Prisoner of the Mountains,6.6,14,,,1996,0.0
1396,16000000,"Comedy, Romance",17894,7.566377,1997-02-07,0,105.0,The Beautician and the Beast,5.2,53,,,1997,0.0
1397,0,"Comedy, Drama",28059,8.67935,1996-02-07,656747,121.0,SubUrbia,6.4,32,,,1996,0.0
1398,0,"Comedy, Foreign, Romance",58911,0.228157,1996-12-19,0,95.0,Hotel de Love,4.3,2,,,1996,0.0
1399,17000000,"Action, Comedy",17949,3.194883,1997-02-07,0,82.0,The Pest,5.0,35,,,1997,0.0
1400,0,"Drama, Comedy, Romance",1968,6.285574,1997-02-14,29481428,109.0,Fools Rush In,5.8,133,,,1997,0.0
1401,0,"Action, Comedy, Drama, Foreign, Romance",61563,0.455272,1997-02-14,0,96.0,Touch,6.0,10,,,1997,0.0
1402,50000000,"Crime, Drama, Thriller",66,7.66124,1997-02-14,50068310,121.0,Absolute Power,6.4,226,,,1997,1.0013662
1403,0,"Comedy, Family",20735,1.496999,1997-02-14,0,89.0,That Darn Cat,3.9,11,,,1997,0.0
1404,25000000,Comedy,11419,9.304901,1997-02-13,36400360,93.0,Vegas Vacation,6.0,175,108693.0,National Lampoon's Vacation Collection,1997,1.4560144
1405,0,,333165,0.14057,1997-02-14,0,0.0,Unforgotten: Twenty-Five Years After Willowbrook,7.0,2,,,1997,0.0
1406,0,"Comedy, Drama, Romance",25796,1.954656,1997-04-04,0,105.0,That Old Feeling,7.1,15,,,1997,0.0
1407,15000000,"Drama, Thriller, Mystery",638,8.449722,1997-01-15,3675201,134.0,Lost Highway,7.5,572,,,1997,0.2450134
